stazione_id,data,inquinante,valore
8,2019/11/13,C6H6,
1,2019/11/14,NO2,
3,2019/11/14,NO2,147
3,2019/11/14,CO_8h,1.4
4,2019/11/14,PM10,27
4,2019/11/14,NO2,166
4,2019/11/14,CO_8h,1.4
4,2019/11/14,C6H6,2.3
5,2019/11/14,NO2,
5,2019/11/14,O3,
2,2019/11/14,SO2,2.5
2,2019/11/14,PM10,26
2,2019/11/14,PM25,19
2,2019/11/14,NO2,62
2,2019/11/14,O3,55
2,2019/11/14,C6H6,2.2
6,2019/11/14,PM10,42
6,2019/11/14,PM25,23
6,2019/11/14,NO2,93
6,2019/11/14,CO_8h,1.2
6,2019/11/14,C6H6,0.5
7,2019/11/14,PM10,22
7,2019/11/14,NO2,85
7,2019/11/14,O3,51
8,2019/11/14,NO2,
8,2019/11/14,CO_8h,
8,2019/11/14,C6H6,
1,2019/11/15,NO2,
3,2019/11/15,NO2,110
3,2019/11/15,CO_8h,1.5
4,2019/11/15,PM10,34
4,2019/11/15,NO2,109
4,2019/11/15,CO_8h,1.5
4,2019/11/15,C6H6,2.7
5,2019/11/15,NO2,
5,2019/11/15,O3,
2,2019/11/15,SO2,2.5
2,2019/11/15,PM10,
2,2019/11/15,PM25,
2,2019/11/15,NO2,50
2,2019/11/15,O3,49
2,2019/11/15,C6H6,2.3
6,2019/11/15,PM10,31
6,2019/11/15,PM25,18
6,2019/11/15,NO2,85
6,2019/11/15,CO_8h,1.3
6,2019/11/15,C6H6,1
7,2019/11/15,PM10,23
7,2019/11/15,NO2,71
7,2019/11/15,O3,33
8,2019/11/15,NO2,
8,2019/11/15,CO_8h,
8,2019/11/15,C6H6,
1,2019/11/18,NO2,
3,2019/11/18,NO2,79
3,2019/11/18,CO_8h,0.9
4,2019/11/18,PM10,15
4,2019/11/18,NO2,98
4,2019/11/18,CO_8h,1.1
4,2019/11/18,C6H6,1.5
5,2019/11/18,NO2,
5,2019/11/18,O3,
2,2019/11/18,SO2,2.5
2,2019/11/18,PM10,
2,2019/11/18,PM25,
2,2019/11/18,NO2,39
2,2019/11/18,O3,37
2,2019/11/18,C6H6,1
6,2019/11/18,PM10,16
6,2019/11/18,PM25,10
6,2019/11/18,NO2,74
6,2019/11/18,CO_8h,1.1
6,2019/11/18,C6H6,0.5
7,2019/11/18,PM10,11
7,2019/11/18,NO2,60
7,2019/11/18,O3,46
8,2019/11/18,NO2,
8,2019/11/18,CO_8h,
8,2019/11/18,C6H6,
1,2019/11/19,NO2,
3,2019/11/19,NO2,94
3,2019/11/19,CO_8h,1
4,2019/11/19,PM10,32
4,2019/11/19,NO2,106
4,2019/11/19,CO_8h,1.3
4,2019/11/19,C6H6,2.5
5,2019/11/19,NO2,
5,2019/11/19,O3,
2,2019/11/19,SO2,2.5
2,2019/11/19,PM10,29
2,2019/11/19,PM25,23
2,2019/11/19,NO2,45
2,2019/11/19,O3,12
2,2019/11/19,C6H6,1.9
6,2019/11/19,PM10,33
6,2019/11/19,PM25,23
6,2019/11/19,NO2,71
6,2019/11/19,CO_8h,1.3
6,2019/11/19,C6H6,0.5
7,2019/11/19,PM10,27
7,2019/11/19,NO2,77
7,2019/11/19,O3,22
8,2019/11/19,NO2,
8,2019/11/19,CO_8h,
8,2019/11/19,C6H6,
1,2019/11/20,NO2,
3,2019/11/20,NO2,100
3,2019/11/20,CO_8h,1.2
4,2019/11/20,PM10,15
4,2019/11/20,NO2,100
4,2019/11/20,CO_8h,1.2
4,2019/11/20,C6H6,1.9
5,2019/11/20,NO2,
5,2019/11/20,O3,
2,2019/11/20,SO2,2.5
2,2019/11/20,PM10,14
2,2019/11/20,PM25,12
2,2019/11/20,NO2,48
2,2019/11/20,O3,41
2,2019/11/20,C6H6,2
6,2019/11/20,PM10,23
6,2019/11/20,PM25,12
6,2019/11/20,NO2,89
6,2019/11/20,CO_8h,1.2
6,2019/11/20,C6H6,0.5
7,2019/11/20,PM10,15
7,2019/11/20,NO2,82
7,2019/11/20,O3,43
8,2019/11/20,NO2,
8,2019/11/20,CO_8h,
8,2019/11/20,C6H6,
1,2019/11/21,NO2,
3,2019/11/21,NO2,60
3,2019/11/21,CO_8h,1.1
4,2019/11/21,PM10,21
4,2019/11/21,NO2,76
4,2019/11/21,CO_8h,1.1
4,2019/11/21,C6H6,1.6
5,2019/11/21,NO2,
5,2019/11/21,O3,
2,2019/11/21,SO2,2.5
2,2019/11/21,PM10,20
2,2019/11/21,PM25,15
2,2019/11/21,NO2,38
2,2019/11/21,O3,20
2,2019/11/21,C6H6,1.7
6,2019/11/21,PM10,36
6,2019/11/21,PM25,19
6,2019/11/21,NO2,63
6,2019/11/21,CO_8h,1.4
6,2019/11/21,C6H6,1
7,2019/11/21,PM10,22
7,2019/11/21,NO2,57
7,2019/11/21,O3,24
8,2019/11/21,NO2,
8,2019/11/21,CO_8h,
8,2019/11/21,C6H6,
1,2019/11/22,NO2,
3,2019/11/22,NO2,78
3,2019/11/22,CO_8h,1.1
4,2019/11/22,PM10,40
4,2019/11/22,NO2,89
4,2019/11/22,CO_8h,1.2
4,2019/11/22,C6H6,2.4
5,2019/11/22,NO2,
5,2019/11/22,O3,
2,2019/11/22,SO2,2.5
2,2019/11/22,PM10,30
2,2019/11/22,PM25,27
2,2019/11/22,NO2,30
2,2019/11/22,O3,18
2,2019/11/22,C6H6,1.6
6,2019/11/22,PM10,35
6,2019/11/22,PM25,25
6,2019/11/22,NO2,59
6,2019/11/22,CO_8h,1.2
6,2019/11/22,C6H6,0.5
7,2019/11/22,PM10,32
7,2019/11/22,NO2,59
7,2019/11/22,O3,20
8,2019/11/22,NO2,
8,2019/11/22,CO_8h,
8,2019/11/22,C6H6,
1,2019/11/25,NO2,
3,2019/11/25,NO2,72
3,2019/11/25,CO_8h,1
4,2019/11/25,PM10,11
4,2019/11/25,NO2,86
4,2019/11/25,CO_8h,1.2
4,2019/11/25,C6H6,1.1
5,2019/11/25,NO2,
5,2019/11/25,O3,
2,2019/11/25,SO2,2.5
2,2019/11/25,PM10,12
2,2019/11/25,PM25,8
2,2019/11/25,NO2,35
2,2019/11/25,O3,61
2,2019/11/25,C6H6,1.1
6,2019/11/25,PM10,14
6,2019/11/25,PM25,8
6,2019/11/25,NO2,63
6,2019/11/25,CO_8h,1.2
6,2019/11/25,C6H6,0.5
7,2019/11/25,PM10,13
7,2019/11/25,NO2,62
7,2019/11/25,O3,68
8,2019/11/25,NO2,
8,2019/11/25,CO_8h,
8,2019/11/25,C6H6,
1,2019/11/26,NO2,
3,2019/11/26,NO2,78
3,2019/11/26,CO_8h,1
4,2019/11/26,PM10,20
4,2019/11/26,NO2,90
4,2019/11/26,CO_8h,1.3
4,2019/11/26,C6H6,1.8
5,2019/11/26,NO2,
5,2019/11/26,O3,
2,2019/11/26,SO2,2.5
2,2019/11/26,PM10,18
2,2019/11/26,PM25,11
2,2019/11/26,NO2,37
2,2019/11/26,O3,16
2,2019/11/26,C6H6,1.8
6,2019/11/26,PM10,37
6,2019/11/26,PM25,16
6,2019/11/26,NO2,82
6,2019/11/26,CO_8h,1.6
6,2019/11/26,C6H6,1.2
7,2019/11/26,PM10,21
7,2019/11/26,NO2,65
7,2019/11/26,O3,21
8,2019/11/26,NO2,
8,2019/11/26,CO_8h,
8,2019/11/26,C6H6,
1,2019/11/27,NO2,
3,2019/11/27,NO2,89
3,2019/11/27,CO_8h,1.4
4,2019/11/27,PM10,44
4,2019/11/27,NO2,114
4,2019/11/27,CO_8h,1.8
4,2019/11/27,C6H6,4.2
5,2019/11/27,NO2,
5,2019/11/27,O3,
2,2019/11/27,SO2,5
2,2019/11/27,PM10,34
2,2019/11/27,PM25,24
2,2019/11/27,NO2,39
2,2019/11/27,O3,6
2,2019/11/27,C6H6,3
6,2019/11/27,PM10,40
6,2019/11/27,PM25,25
6,2019/11/27,NO2,85
6,2019/11/27,CO_8h,1.5
6,2019/11/27,C6H6,1.7
7,2019/11/27,PM10,38
7,2019/11/27,NO2,70
7,2019/11/27,O3,8
8,2019/11/27,NO2,
8,2019/11/27,CO_8h,
8,2019/11/27,C6H6,
1,2019/11/28,NO2,
3,2019/11/28,NO2,60
3,2019/11/28,CO_8h,1.4
4,2019/11/28,PM10,31
4,2019/11/28,NO2,96
4,2019/11/28,CO_8h,1.8
4,2019/11/28,C6H6,2.9
5,2019/11/28,NO2,
5,2019/11/28,O3,
2,2019/11/28,SO2,2.5
2,2019/11/28,PM10,25
2,2019/11/28,PM25,21
2,2019/11/28,NO2,31
2,2019/11/28,O3,2
2,2019/11/28,C6H6,2.9
6,2019/11/28,PM10,29
6,2019/11/28,PM25,17
6,2019/11/28,NO2,54
6,2019/11/28,CO_8h,1.4
6,2019/11/28,C6H6,1.1
7,2019/11/28,PM10,24
7,2019/11/28,NO2,53
7,2019/11/28,O3,4
8,2019/11/28,NO2,
8,2019/11/28,CO_8h,
8,2019/11/28,C6H6,
1,2019/11/29,NO2,
3,2019/11/29,NO2,54
3,2019/11/29,CO_8h,1
4,2019/11/29,PM10,31
4,2019/11/29,NO2,80
4,2019/11/29,CO_8h,1.5
4,2019/11/29,C6H6,2.4
5,2019/11/29,NO2,
5,2019/11/29,O3,
2,2019/11/29,SO2,2.5
2,2019/11/29,PM10,29
2,2019/11/29,PM25,23
2,2019/11/29,NO2,33
2,2019/11/29,O3,6
2,2019/11/29,C6H6,2.5
6,2019/11/29,PM10,36
6,2019/11/29,PM25,20
6,2019/11/29,NO2,
6,2019/11/29,CO_8h,1.4
6,2019/11/29,C6H6,1.2
7,2019/11/29,PM10,30
7,2019/11/29,NO2,50
7,2019/11/29,O3,9
8,2019/11/29,NO2,
8,2019/11/29,CO_8h,
8,2019/11/29,C6H6,
1,2019/12/02,NO2,
3,2019/12/02,NO2,50
3,2019/12/02,CO_8h,0.9
4,2019/12/02,PM10,38
4,2019/12/02,NO2,71
4,2019/12/02,CO_8h,1.3
4,2019/12/02,C6H6,2
5,2019/12/02,NO2,
5,2019/12/02,O3,
2,2019/12/02,SO2,2.5
2,2019/12/02,PM10,30
2,2019/12/02,PM25,24
2,2019/12/02,NO2,24
2,2019/12/02,O3,13
2,2019/12/02,C6H6,1.8
6,2019/12/02,PM10,34
6,2019/12/02,PM25,26
6,2019/12/02,NO2,
6,2019/12/02,CO_8h,0.6
6,2019/12/02,C6H6,0.5
7,2019/12/02,PM10,29
7,2019/12/02,NO2,40
7,2019/12/02,O3,18
8,2019/12/02,NO2,
8,2019/12/02,CO_8h,
8,2019/12/02,C6H6,
1,2019/12/03,NO2,
3,2019/12/03,NO2,79
3,2019/12/03,CO_8h,1.3
4,2019/12/03,PM10,19
4,2019/12/03,NO2,88
4,2019/12/03,CO_8h,1.6
4,2019/12/03,C6H6,2
5,2019/12/03,NO2,
5,2019/12/03,O3,
2,2019/12/03,SO2,5
2,2019/12/03,PM10,18
2,2019/12/03,PM25,12
2,2019/12/03,NO2,33
2,2019/12/03,O3,17
2,2019/12/03,C6H6,1.9
6,2019/12/03,PM10,28
6,2019/12/03,PM25,15
6,2019/12/03,NO2,
6,2019/12/03,CO_8h,0.9
6,2019/12/03,C6H6,1
7,2019/12/03,PM10,20
7,2019/12/03,NO2,49
7,2019/12/03,O3,23
8,2019/12/03,NO2,
8,2019/12/03,CO_8h,
8,2019/12/03,C6H6,
1,2019/12/04,NO2,
3,2019/12/04,NO2,92
3,2019/12/04,CO_8h,1.4
4,2019/12/04,PM10,28
4,2019/12/04,NO2,120
4,2019/12/04,CO_8h,1.7
4,2019/12/04,C6H6,2.8
5,2019/12/04,NO2,
5,2019/12/04,O3,
2,2019/12/04,SO2,2.5
2,2019/12/04,PM10,19
2,2019/12/04,PM25,13
2,2019/12/04,NO2,32
2,2019/12/04,O3,26
2,2019/12/04,C6H6,1.8
6,2019/12/04,PM10,25
6,2019/12/04,PM25,15
6,2019/12/04,NO2,119
6,2019/12/04,CO_8h,0.9
6,2019/12/04,C6H6,0.5
7,2019/12/04,PM10,24
7,2019/12/04,NO2,56
7,2019/12/04,O3,26
8,2019/12/04,NO2,
8,2019/12/04,CO_8h,
8,2019/12/04,C6H6,
1,2019/12/05,NO2,
3,2019/12/05,NO2,101
3,2019/12/05,CO_8h,1.1
4,2019/12/05,PM10,28
4,2019/12/05,NO2,124
4,2019/12/05,CO_8h,1.5
4,2019/12/05,C6H6,1.8
5,2019/12/05,NO2,
5,2019/12/05,O3,
2,2019/12/05,SO2,2.5
2,2019/12/05,PM10,24
2,2019/12/05,PM25,17
2,2019/12/05,NO2,
2,2019/12/05,O3,36
2,2019/12/05,C6H6,1.4
6,2019/12/05,PM10,25
6,2019/12/05,PM25,15
6,2019/12/05,NO2,137
6,2019/12/05,CO_8h,0.6
6,2019/12/05,C6H6,0.5
7,2019/12/05,PM10,20
7,2019/12/05,NO2,60
7,2019/12/05,O3,38
8,2019/12/05,NO2,
8,2019/12/05,CO_8h,
8,2019/12/05,C6H6,
1,2019/12/06,NO2,
3,2019/12/06,NO2,101
3,2019/12/06,CO_8h,1.4
4,2019/12/06,PM10,63
4,2019/12/06,NO2,129
4,2019/12/06,CO_8h,2.2
4,2019/12/06,C6H6,4.8
5,2019/12/06,NO2,
5,2019/12/06,O3,
2,2019/12/06,SO2,5
2,2019/12/06,PM10,53
2,2019/12/06,PM25,38
2,2019/12/06,NO2,42
2,2019/12/06,O3,11
2,2019/12/06,C6H6,4.3
6,2019/12/06,PM10,57
6,2019/12/06,PM25,41
6,2019/12/06,NO2,151
6,2019/12/06,CO_8h,1.1
6,2019/12/06,C6H6,1.6
7,2019/12/06,PM10,52
7,2019/12/06,NO2,75
7,2019/12/06,O3,13
8,2019/12/06,NO2,
8,2019/12/06,CO_8h,
8,2019/12/06,C6H6,
1,2019/12/09,NO2,
3,2019/12/09,NO2,75
3,2019/12/09,CO_8h,1.6
4,2019/12/09,PM10,72
4,2019/12/09,NO2,
4,2019/12/09,CO_8h,
4,2019/12/09,C6H6,
5,2019/12/09,NO2,
5,2019/12/09,O3,
2,2019/12/09,SO2,2.5
2,2019/12/09,PM10,64
2,2019/12/09,PM25,53
2,2019/12/09,NO2,38
2,2019/12/09,O3,5
2,2019/12/09,C6H6,3.6
6,2019/12/09,PM10,70
6,2019/12/09,PM25,56
6,2019/12/09,NO2,82
6,2019/12/09,CO_8h,1.3
6,2019/12/09,C6H6,1.5
7,2019/12/09,PM10,65
7,2019/12/09,NO2,54
7,2019/12/09,O3,8
8,2019/12/09,NO2,
8,2019/12/09,CO_8h,
8,2019/12/09,C6H6,
1,2019/12/10,NO2,
3,2019/12/10,NO2,112
3,2019/12/10,CO_8h,1.5
4,2019/12/10,PM10,76
4,2019/12/10,NO2,131
4,2019/12/10,CO_8h,2.3
4,2019/12/10,C6H6,3.6
5,2019/12/10,NO2,
5,2019/12/10,O3,
2,2019/12/10,SO2,2.5
2,2019/12/10,PM10,71
2,2019/12/10,PM25,60
2,2019/12/10,NO2,32
2,2019/12/10,O3,9
2,2019/12/10,C6H6,3.5
6,2019/12/10,PM10,82
6,2019/12/10,PM25,60
6,2019/12/10,NO2,75
6,2019/12/10,CO_8h,1.3
6,2019/12/10,C6H6,1.4
7,2019/12/10,PM10,70
7,2019/12/10,NO2,55
7,2019/12/10,O3,18
8,2019/12/10,NO2,
8,2019/12/10,CO_8h,
8,2019/12/10,C6H6,
1,2019/12/11,NO2,
3,2019/12/11,NO2,193
3,2019/12/11,CO_8h,2.3
4,2019/12/11,PM10,23
4,2019/12/11,NO2,204
4,2019/12/11,CO_8h,2.3
4,2019/12/11,C6H6,2.4
5,2019/12/11,NO2,
5,2019/12/11,O3,
2,2019/12/11,SO2,6
2,2019/12/11,PM10,26
2,2019/12/11,PM25,20
2,2019/12/11,NO2,102
2,2019/12/11,O3,29
2,2019/12/11,C6H6,2.2
6,2019/12/11,PM10,37
6,2019/12/11,PM25,14
6,2019/12/11,NO2,105
6,2019/12/11,CO_8h,1.3
6,2019/12/11,C6H6,1.1
7,2019/12/11,PM10,30
7,2019/12/11,NO2,84
7,2019/12/11,O3,44
8,2019/12/11,NO2,
8,2019/12/11,CO_8h,
8,2019/12/11,C6H6,
1,2019/12/12,NO2,
3,2019/12/12,NO2,100
3,2019/12/12,CO_8h,2.4
4,2019/12/12,PM10,45
4,2019/12/12,NO2,
4,2019/12/12,CO_8h,2.5
4,2019/12/12,C6H6,3.6
5,2019/12/12,NO2,
5,2019/12/12,O3,
2,2019/12/12,SO2,8
2,2019/12/12,PM10,34
2,2019/12/12,PM25,23
2,2019/12/12,NO2,76
2,2019/12/12,O3,9
2,2019/12/12,C6H6,2.2
6,2019/12/12,PM10,37
6,2019/12/12,PM25,23
6,2019/12/12,NO2,95
6,2019/12/12,CO_8h,1.2
6,2019/12/12,C6H6,
7,2019/12/12,PM10,31
7,2019/12/12,NO2,66
7,2019/12/12,O3,22
8,2019/12/12,NO2,
8,2019/12/12,CO_8h,
8,2019/12/12,C6H6,
1,2019/12/13,NO2,
3,2019/12/13,NO2,73
3,2019/12/13,CO_8h,1
4,2019/12/13,PM10,34
4,2019/12/13,NO2,
4,2019/12/13,CO_8h,1.6
4,2019/12/13,C6H6,1.9
5,2019/12/13,NO2,
5,2019/12/13,O3,
2,2019/12/13,SO2,2.5
2,2019/12/13,PM10,26
2,2019/12/13,PM25,22
2,2019/12/13,NO2,70
2,2019/12/13,O3,7
2,2019/12/13,C6H6,1.7
6,2019/12/13,PM10,33
6,2019/12/13,PM25,26
6,2019/12/13,NO2,79
6,2019/12/13,CO_8h,0.9
6,2019/12/13,C6H6,
7,2019/12/13,PM10,26
7,2019/12/13,NO2,53
7,2019/12/13,O3,29
8,2019/12/13,NO2,
8,2019/12/13,CO_8h,
8,2019/12/13,C6H6,
1,2019/12/16,NO2,
3,2019/12/16,NO2,67
3,2019/12/16,CO_8h,1.9
4,2019/12/16,PM10,44
4,2019/12/16,NO2,124
4,2019/12/16,CO_8h,1.5
4,2019/12/16,C6H6,2.6
5,2019/12/16,NO2,
5,2019/12/16,O3,
2,2019/12/16,SO2,2.5
2,2019/12/16,PM10,33
2,2019/12/16,PM25,28
2,2019/12/16,NO2,61
2,2019/12/16,O3,2
2,2019/12/16,C6H6,2.3
6,2019/12/16,PM10,39
6,2019/12/16,PM25,31
6,2019/12/16,NO2,76
6,2019/12/16,CO_8h,1.5
6,2019/12/16,C6H6,
7,2019/12/16,PM10,39
7,2019/12/16,NO2,40
7,2019/12/16,O3,8
8,2019/12/16,NO2,
8,2019/12/16,CO_8h,
8,2019/12/16,C6H6,
1,2019/12/17,NO2,
3,2019/12/17,NO2,
3,2019/12/17,CO_8h,1.3
4,2019/12/17,PM10,44
4,2019/12/17,NO2,128
4,2019/12/17,CO_8h,1.2
4,2019/12/17,C6H6,3.5
5,2019/12/17,NO2,
5,2019/12/17,O3,
2,2019/12/17,SO2,5
2,2019/12/17,PM10,36
2,2019/12/17,PM25,30
2,2019/12/17,NO2,67
2,2019/12/17,O3,2
2,2019/12/17,C6H6,3.2
6,2019/12/17,PM10,41
6,2019/12/17,PM25,33
6,2019/12/17,NO2,78
6,2019/12/17,CO_8h,1.3
6,2019/12/17,C6H6,
7,2019/12/17,PM10,40
7,2019/12/17,NO2,46
7,2019/12/17,O3,4
8,2019/12/17,NO2,
8,2019/12/17,CO_8h,
8,2019/12/17,C6H6,
1,2019/12/19,NO2,
3,2019/12/19,NO2,113
3,2019/12/19,CO_8h,1.8
4,2019/12/19,PM10,46
4,2019/12/19,NO2,105
4,2019/12/19,CO_8h,1.6
4,2019/12/19,C6H6,4.1
5,2019/12/19,NO2,
5,2019/12/19,O3,
2,2019/12/19,SO2,6
2,2019/12/19,PM10,44
2,2019/12/19,PM25,31
2,2019/12/19,NO2,53
2,2019/12/19,O3,2
2,2019/12/19,C6H6,4
6,2019/12/19,PM10,44
6,2019/12/19,PM25,27
6,2019/12/19,NO2,80
6,2019/12/19,CO_8h,1.9
6,2019/12/19,C6H6,3.6
7,2019/12/19,PM10,44
7,2019/12/19,NO2,40
7,2019/12/19,O3,2
8,2019/12/19,NO2,
8,2019/12/19,CO_8h,
8,2019/12/19,C6H6,
1,2019/12/20,NO2,
3,2019/12/20,NO2,94
3,2019/12/20,CO_8h,1.9
4,2019/12/20,PM10,41
4,2019/12/20,NO2,87
4,2019/12/20,CO_8h,1.7
4,2019/12/20,C6H6,3.2
5,2019/12/20,NO2,
5,2019/12/20,O3,
2,2019/12/20,SO2,2.5
2,2019/12/20,PM10,32
2,2019/12/20,PM25,22
2,2019/12/20,NO2,45
2,2019/12/20,O3,2
2,2019/12/20,C6H6,2.8
6,2019/12/20,PM10,35
6,2019/12/20,PM25,24
6,2019/12/20,NO2,65
6,2019/12/20,CO_8h,1.8
6,2019/12/20,C6H6,2.3
7,2019/12/20,PM10,28
7,2019/12/20,NO2,31
7,2019/12/20,O3,2
8,2019/12/20,NO2,
8,2019/12/20,CO_8h,
8,2019/12/20,C6H6,
1,2019/12/23,NO2,
3,2019/12/23,NO2,69
3,2019/12/23,CO_8h,1.2
4,2019/12/23,PM10,12
4,2019/12/23,NO2,43
4,2019/12/23,CO_8h,1
4,2019/12/23,C6H6,1.1
5,2019/12/23,NO2,
5,2019/12/23,O3,
2,2019/12/23,SO2,2.5
2,2019/12/23,PM10,11
2,2019/12/23,PM25,9
2,2019/12/23,NO2,64
2,2019/12/23,O3,
2,2019/12/23,C6H6,1.2
6,2019/12/23,PM10,18
6,2019/12/23,PM25,14
6,2019/12/23,NO2,66
6,2019/12/23,CO_8h,1.2
6,2019/12/23,C6H6,1.2
7,2019/12/23,PM10,4
7,2019/12/23,NO2,25
7,2019/12/23,O3,42
8,2019/12/23,NO2,
8,2019/12/23,CO_8h,
8,2019/12/23,C6H6,
1,2019/12/24,NO2,
3,2019/12/24,NO2,96
3,2019/12/24,CO_8h,0.8
4,2019/12/24,PM10,9
4,2019/12/24,NO2,29
4,2019/12/24,CO_8h,0.6
4,2019/12/24,C6H6,1
5,2019/12/24,NO2,
5,2019/12/24,O3,
2,2019/12/24,SO2,6
2,2019/12/24,PM10,11
2,2019/12/24,PM25,9
2,2019/12/24,NO2,67
2,2019/12/24,O3,
2,2019/12/24,C6H6,1.1
6,2019/12/24,PM10,31
6,2019/12/24,PM25,10
6,2019/12/24,NO2,81
6,2019/12/24,CO_8h,1.1
6,2019/12/24,C6H6,1.5
7,2019/12/24,PM10,15
7,2019/12/24,NO2,33
7,2019/12/24,O3,44
8,2019/12/24,NO2,
8,2019/12/24,CO_8h,
8,2019/12/24,C6H6,
1,2019/12/30,NO2,
3,2019/12/30,NO2,72
3,2019/12/30,CO_8h,1.5
4,2019/12/30,PM10,71
4,2019/12/30,NO2,
4,2019/12/30,CO_8h,1.6
4,2019/12/30,C6H6,3
5,2019/12/30,NO2,
5,2019/12/30,O3,
2,2019/12/30,SO2,5
2,2019/12/30,PM10,59
2,2019/12/30,PM25,47
2,2019/12/30,NO2,49
2,2019/12/30,O3,
2,2019/12/30,C6H6,3.1
6,2019/12/30,PM10,69
6,2019/12/30,PM25,52
6,2019/12/30,NO2,72
6,2019/12/30,CO_8h,1.5
6,2019/12/30,C6H6,2.7
7,2019/12/30,PM10,
7,2019/12/30,NO2,84
7,2019/12/30,O3,14
8,2019/12/30,NO2,
8,2019/12/30,CO_8h,
8,2019/12/30,C6H6,
1,2019/12/31,NO2,
3,2019/12/31,NO2,49
3,2019/12/31,CO_8h,1.1
4,2019/12/31,PM10,57
4,2019/12/31,NO2,
4,2019/12/31,CO_8h,1.1
4,2019/12/31,C6H6,1.6
5,2019/12/31,NO2,
5,2019/12/31,O3,
2,2019/12/31,SO2,2.5
2,2019/12/31,PM10,51
2,2019/12/31,PM25,42
2,2019/12/31,NO2,48
2,2019/12/31,O3,
2,2019/12/31,C6H6,1.7
6,2019/12/31,PM10,59
6,2019/12/31,PM25,47
6,2019/12/31,NO2,56
6,2019/12/31,CO_8h,1.2
6,2019/12/31,C6H6,1.5
7,2019/12/31,PM10,
7,2019/12/31,NO2,56
7,2019/12/31,O3,31
8,2019/12/31,NO2,
8,2019/12/31,CO_8h,
8,2019/12/31,C6H6,
